(816089820808992,19615)
(816089820811241,19616)
(816089820813490,19617)
(816089820815739,19618)
(816089820817988,19619)
(816089820853494,25970)
(816089820855743,25971)
(816089820857992,25972)
(816089820860241,25973)
(816089820862490,25974)
(816089820864739,25975)
(816089820866988,25976)
(816147179253592,812169)
(816208837082288,136499)
(816208837085980,75466)
(816238539426324,599009)
(816323354912428,826654)
(816323354924743,826931)
(816403104855177,251984)
(816403104855723,791982)
(816403104860247,252010)
(816403104862509,252025)
(816403104864771,255225)
(816403104871557,252020)
(816403104873819,251998)
(816403104876081,251997)
(816403104878343,251996)
(816403104880605,251995)
(816403104882867,251994)
(816403104885129,251993)
(816403104887391,251992)
(816403104889653,251991)
(816403104891915,251990)
(816403104894177,251989)
(816403104896439,251988)
(816403104898701,251987)
(816403104900963,251986)
(816403104903225,251985)
(816403104905487,251983)
(816403104907749,251982)
(816403104910011,251981)
(816403104912273,251980)
(816403104986177,197601)
(816403104986723,197602)
(816403104988985,197603)
(816403104991247,197604)
(816403104993509,197605)
(816403104995771,31984)
(816403104998033,41984)
(816403105000295,51984)
(816403105002557,61984)
(816403105004819,71984)
(816403105007081,81984)
(816403105009343,91984)
(816403105044177,197606)
(816403105044723,197607)
(816403105046985,197608)
(816403105049247,197609)
(816403105051509,197610)
(816403105053771,197611)
(816403105056033,197612)
(816403105058295,197613)
(816403105060557,197639)
(816403105062819,197633)
(816407199451037,539651)
(816407199455353,609782)
(816605532514174,665574)
(816605532527236,280989)
(816605532536413,280990)
(816605532545590,281989)
(816657586130755,611141)
(816657586134726,612141)
(816657586138697,613141)
(816657586142668,614141)
(816657586146639,615141)
(816707541795069,261642)
(816707541795615,665814)
(816707541798126,622159)
(816707541800637,732424)
(816707541803148,512076)
(816707541805659,457847)
(816707541808170,306360)
(816707541810681,504724)
(816707541813192,365984)
(816707541815703,281208)
(816707541847069,451705)
(816707541847615,667063)
(816707541851436,598178)
(816707541855257,665571)
(816707541859078,611551)
(816707541862899,402423)
(816707541866720,691424)
(816707541870541,739945)
(816707541874362,641791)
(816707541878183,443898)
(816707541970069,347612)
(816707541973388,344986)
(816707541976161,569633)
(816707541978934,702938)
(816707541981707,416916)
(816707541984480,280384)
(816707541987253,752883)
(816707541990026,249094)
(816707541992799,402737)
(816731699016134,796242)
(816731699022475,419715)
(816731699025289,605896)
(816731699028103,605897)
(816731699030917,611399)
(816731699033731,612210)
(816731699036545,732330)
(816731699039359,732725)
(816731699042173,732795)
(816731699044987,732796)
(816802960332726,85304)
(816848910212323,614172)
(816848910214585,615167)
(816848910216847,615168)
(816848910219109,615169)
(816848910221371,615170)
(816848910223633,615171)
(816848910225895,615172)
(816848910228157,667247)
(816848910230419,667248)
(816848910232681,667249)
(816848910234943,667250)
(816848910237205,668247)
(817048287043839,115627)
(817048287044385,115626)
(817048287048649,444360)
(817122797409597,376733)
(817122797412002,378588)
(817122797414407,378853)
(817122797416812,379118)
(817122797419217,379383)
(817122797421622,379913)
(817122797424027,380178)
(817122797426432,380443)
(817122797428837,380708)
(817122797431242,381238)
(817122797433647,381768)
(817122797436052,383358)
(817122797438457,383623)
(817122797457814,384683)
(817122797458360,384948)
(817122797460765,385743)
(817122797463170,386273)
(817122797465575,386803)
(817122797467980,387333)
(817122797470385,387863)
(817122797472790,388393)
(817122797475195,389188)
(817122797477600,389718)
(817122797480005,389983)
(817122797482410,390778)
(817122797484815,391308)
(817122797487220,391838)
(817122797489625,392633)
(817122797492030,393163)
(817122797494435,393428)
(817122797496840,393693)
(817122797499245,393958)
(817122797501650,394223)
(817122797504055,396078)
(817122797506460,396608)
(817122797508865,396873)
(817122797511270,397403)
(817122797513675,397668)
(817122797533032,397933)
(817122797533578,398198)
(817122797535983,398728)
(817122797538388,398993)
(817122797540793,399788)
(817122797543198,400848)
(817122797545603,402703)
(817122797548008,402968)
(817122797550413,403233)
(817122797552818,403763)
(817122797555223,404293)
(817122797557628,405353)
(817122797560033,405618)
(817122797562438,405883)
(817122797564843,406148)
(817122797567248,406678)
(817122797569653,406943)
(817122797572058,408268)
(817122797574463,408533)
(817122797576868,408798)
(817122797579273,409593)
(817122797581678,409858)
(817122797584083,410123)
(817122797586488,410388)
(817122797588893,411448)
(817122797608250,411713)
(817122797608796,411978)
(817122797611201,412243)
(817122797613606,412773)
(817122797616011,413303)
(817122797618416,413568)
(817122797620821,413833)
(817122797623226,414363)
(817122797625631,414628)
(817122797628036,414893)
(817122797630441,415688)
(817122797632846,415953)
(817122797635251,416483)
(817122797637656,417278)
(817122797640061,417543)
(817122797642466,417808)
(817122797644871,418338)
(817122797647276,418603)
(817122797649681,418868)
(817122797652086,419133)
(817122797654491,419663)
(817122797656896,419928)
(817122797659301,421253)
(817122797661706,421518)
(817122797664111,421783)
(817122797683468,422313)
(817122797684014,422578)
(817122797686419,422843)
(817122797688824,423108)
(817122797691229,423638)
(817122797693634,423903)
(817122797696039,424433)
(817122797698444,425493)
(817122797700849,425758)
(817122797703254,426288)
(817122797705659,426818)
(817122797708064,427083)
(817122797710469,427613)
(817122797712874,427878)
(817122797715279,428143)
(817122797717684,428938)
(817122797720089,429468)
(817122797722494,429733)
(817122797724899,430263)
(817122797727304,430793)
(817122797729709,431323)
(817122797732114,431588)
(817122797734519,432648)
(817122797736924,432913)
(817122797739329,434238)
(817122797758686,435298)
(817122797759232,435563)
(817122797761637,435828)
(817122797764042,436623)
(817122797766447,436888)
(817122797768852,438743)
(817122797771257,439273)
(817122797773662,439538)
(817122797776067,440333)
(817122797778472,440598)
(817122797780877,441393)
(817122797783282,441658)
(817122797785687,441923)
(817122797788092,442453)
(817122797790497,442718)
(817122797792902,443513)
(817122797795307,443778)
(817122797797712,445368)
(817122797800117,445633)
(817122797802522,445898)
(817122797804927,446693)
(817122797807332,446958)
(817122797809737,448548)
(817122797812142,448813)
(817122797814547,449343)
(817122797833904,206870)
(817122797834450,207665)
(817122797836855,207930)
(817122797839260,209255)
(817122797841665,209785)
(817122797844070,211375)
(817122797846475,211905)
(817122797848880,212435)
(817122797851285,214820)
(817122797853690,215615)
(817122797856095,215880)
(817122797858500,216410)
(817122797860905,216675)
(817122797863310,216940)
(817122797865715,217205)
(817122797868120,217735)
(817122797870525,218530)
(817122797872930,218795)
(817122797875335,219855)
(817122797877740,220385)
(817122797880145,220650)
(817122797882550,221180)
(817122797884955,223830)
(817172564292108,581025)
(817172564294298,581026)
(817172564307438,584025)
(817274746267144,552866)
(817274746270430,552867)
(817274746273716,552868)
(817274746277002,552869)
(817274746280288,552870)
(817274746283574,552871)
(817274746286860,552872)
(817274746290146,552873)
(817274746293432,552874)
(817274746296718,552875)
(817274746300004,552876)
(817274746303290,552877)
(817274746306576,552878)
(817274746309862,552879)
(817274746313148,552880)
(817329577656738,123545)
(817347037910174,705695)
(817347037910720,697295)
(817347073163653,258501)
(817347073164199,258502)
(817347073166579,258503)
(817347073168959,259501)
(817347073171339,259502)
(817347073173719,259503)
(817347073176099,260501)
(817347073178479,260502)
(817347073180859,260503)
(817347073208653,292500)
(817347073209199,292501)
(817347073211317,292502)
(817347073213435,292503)
(817347073215553,293500)
(817347073217671,293501)
(817347073219789,293502)
(817347073221907,293503)
(817347073224025,294500)
(817347073226143,294501)
(817347073228261,294502)
(817347073230379,294503)
(817347073232497,295500)
(817347073234615,295501)
