(1683805197030536,423973)
(1683805197033959,424828)
(1683805197037382,424829)
(1683805197040805,424830)
(1683805197044228,424832)
(1683805197047651,424836)
(1683805197051074,424840)
(1683805197054497,424946)
(1683805197057920,424947)
(1683805197061343,424948)
(1683805197064766,424949)
(1683805197068189,424951)
(1683805197071612,424956)
(1683805197075035,424961)
(1683805197078458,424962)
(1683805197081881,424965)
(1683805197085304,424966)
(1683805197088727,424967)
(1683805197092150,424968)
(1683805197095573,424969)
(1683805197098996,424970)
(1683805197102419,424971)
(1683805197105842,424972)
(1683805197109265,424973)
(1683805197112688,425828)
(1683805197116111,425829)
(1683805197119534,425830)
(1683805197122957,425831)
(1683805197126380,425832)
(1683805197129803,425833)
(1683805197133226,425834)
(1683805197136649,425835)
(1683805197140072,425836)
(1683805197143495,425837)
(1683805197146918,425838)
(1683805197150341,425839)
(1683805197153764,425840)
(1683805197157187,425946)
(1683805197160610,425947)
(1683805197164033,425948)
(1683805197167456,425949)
(1683805197170879,425950)
(1683805197174302,425951)
(1683805197177725,425952)
(1683805197181148,425953)
(1683805197184571,425954)
(1683805197187994,425955)
(1683805197191417,425956)
(1683805197194840,425957)
(1683805197198263,425958)
(1683805197201686,425959)
(1683805197205109,425960)
(1683805197208532,425961)
(1683805197211955,425962)
(1683805197215378,425963)
(1683805197218801,425964)
(1683805197222224,425965)
(1683805197225647,425966)
(1683805197229070,425967)
(1683805197232493,425968)
(1683805197235916,425969)
(1683805197239339,425970)
(1683805197242762,425971)
(1683805197246185,425972)
(1683805197249608,425973)
(1683805197890048,430517)
(1683805197894704,430518)
(1683805197899360,430519)
(1683805197904016,430520)
(1683805197908672,430521)
(1683805197913328,430522)
(1683805197917984,430523)
(1683805197922640,430524)
(1683805197927296,430525)
(1683805197931952,430526)
(1683805197936608,430527)
(1683805197941264,430528)
(1683805197945920,430529)
(1683805197950576,430530)
(1683805197955232,431517)
(1683805197959888,431518)
(1683805197964544,431519)
(1683805197969200,431520)
(1683805197973856,431521)
(1683805197978512,431522)
(1683805197983168,431523)
(1683805197987824,431524)
(1683805197992480,431525)
(1683805197997136,431526)
(1683805198001792,431527)
(1683805198006448,431528)
(1683805198011104,431529)
(1683805198015760,431530)
(1683805198020416,432517)
(1683805198025072,432518)
(1683805198029728,432519)
(1683805198034384,432520)
(1683805198039040,432521)
(1683805198043696,432522)
(1683805198048352,432523)
(1683805198053008,432524)
(1683805198057664,432525)
(1683805198062320,432526)
(1683805198066976,432527)
(1683805198071632,432528)
(1683805198076288,432529)
(1683805198080944,432530)
(1683805198085600,433517)
(1683805198090256,433518)
(1683805198094912,433519)
(1683805198099568,433520)
(1683805198104224,433521)
(1683805198108880,433522)
(1683805198113536,433523)
(1683805198118192,433524)
(1683805198122848,433525)
(1683805198127504,433526)
(1683805198132160,433527)
(1683805198136816,433528)
(1683805198141472,433529)
(1683805198146128,433530)
(1683805198150784,434517)
(1683805198155440,434518)
(1683805198160096,434519)
(1683805198164752,434520)
(1683805198169408,434521)
(1683805198174064,434522)
(1683805198178720,434523)
(1683805198183376,434524)
(1683805198188032,434525)
(1683805198192688,434526)
(1683805198197344,434527)
(1683805198202000,434528)
(1683805198206656,434529)
(1683805198211312,434530)
(1683805198215968,435517)
(1683805198220624,435518)
(1683805198225280,435519)
(1683805198229936,435520)
(1683805198234592,435521)
(1683805198239248,435522)
(1683805198243904,435523)
(1683805198248560,435524)
(1683805198253216,435525)
(1683805198257872,435526)
(1683805198262528,435527)
(1683805198267184,435528)
(1683805198271840,435529)
(1683805198276496,435530)
(1683805198281152,436517)
(1683805198285808,436518)
(1683805198290464,436519)
(1683805198295120,436520)
(1683805198299776,436521)
(1683805198304432,436522)
(1683805198309088,436523)
(1683805198313744,436524)
(1683805198318400,436525)
(1683805198323056,436526)
(1683805198327712,436527)
(1683805198332368,436528)
(1683805198337024,436529)
(1683805198341680,436530)
(1683805198346336,437517)
(1683805198350992,437518)
(1683805198355648,437519)
(1683805198360304,437520)
(1683805198364960,437521)
(1683805198369616,437522)
(1683805198374272,437523)
(1683805198378928,437524)
(1683805198383584,437525)
