(1746465592606281,735039)
(1746465592608591,736038)
(1746465592610901,736039)
(1746465592613211,736040)
(1746465592615521,737038)
(1746465592617831,737040)
(1746465592644166,557271)
(1746465592646476,557272)
(1746465592648786,557273)
(1746465592651096,557274)
(1746471248636861,352151)
(1746514955351170,46051)
(1746530777461212,611098)
(1746530777463396,621110)
(1746549179913702,614497)
(1746549179918538,614498)
(1746549179962494,614499)
(1746549179963040,614500)
(1746549179967876,614501)
(1746549179972712,614502)
(1746549179977548,614503)
(1746549179982384,615489)
(1746549179987220,615490)
(1746549179992056,615491)
(1746549179996892,615492)
(1746549180001728,615493)
(1746549180006564,615494)
(1746549180011400,615495)
(1746549180016236,615496)
(1746549180021072,615497)
(1746549180025908,615498)
(1746549180030744,615499)
(1746549180035580,615500)
(1746549180040416,615501)
(1746549180045252,615502)
(1746549180050088,615503)
(1746549180054924,616489)
(1746549180059760,616490)
(1746549180064596,616491)
(1746549180069432,616492)
(1746549180074268,616493)
(1746549180118224,616494)
(1746549180118770,616495)
(1746549180123606,616496)
(1746549180128442,616497)
(1746549180133278,616498)
(1746549180138114,616499)
(1746549180142950,616500)
(1746549180147786,616501)
(1746549180152622,616502)
(1746549180157458,616503)
(1746549180162294,617489)
(1746549180167130,617490)
(1746549180171966,617491)
(1746549180176802,617492)
(1746549180181638,617493)
(1746549180186474,617494)
(1746549180191310,617495)
(1746549180196146,617496)
(1746549180200982,617497)
(1746549180205818,617498)
(1746549180210654,617499)
(1746549180215490,617500)
(1746591998655921,428019)
(1746595236557605,153386)
(1746595236562672,153387)
(1746595236567739,153388)
(1746595236572806,153389)
(1746604042994980,670379)
(1746604042995526,735457)
(1746604042998580,576727)
(1746604043001634,402829)
(1746604043004688,458900)
(1746604074983786,83018)
(1746604074986477,92010)
(1746604074989168,92027)
(1746604074991859,92030)
(1746604074994550,92032)
(1746604074997241,92033)
(1746604074999932,92034)
(1746604075002623,92035)
(1746604075005314,92036)
(1746604075008005,92040)
(1746604075010696,92041)
(1746604075013387,92042)
(1746604075016078,92043)
(1746604075018769,92044)
(1746604075021460,92045)
(1746604075024151,92046)
(1746604075026842,92047)
(1746604075029533,92048)
(1746604075032224,92049)
(1746604075034915,92050)
(1746604075037606,92052)
(1746604075072923,93642)
(1746604075076186,93687)
(1746604075079449,93709)
(1746604075082712,93710)
(1746604075085975,93727)
(1746604075089238,93729)
(1746604075092501,93735)
(1746604075095764,93742)
(1746604075099027,93750)
(1746604075102290,93754)
(1746604075105553,93755)
(1746604075108816,93765)
(1746604075112079,93769)
(1746604075115342,93774)
(1746604075143769,138001)
(1746604075146460,138003)
(1746604075149151,138004)
(1746604075151842,138005)
(1746604075154533,138006)
(1746604075157224,138007)
(1746604075159915,138008)
(1746604075162606,138009)
(1746604075165297,138010)
(1746604075167988,138088)
(1746604075170679,138188)
(1746604075173370,138288)
(1746604075176061,138388)
(1746604075178752,138338)
(1746604075181443,138448)
(1746604075184134,138488)
(1746604075186825,138588)
(1746604075189516,138688)
(1746604075192207,138668)
(1746604075194898,138788)
(1746604075197589,168188)
(1746604075200280,168288)
(1746604075202971,168388)
(1746604075205662,168488)
(1746604075211044,168688)
(1746604075213735,166688)
(1746604075216426,128668)
(1746604075219117,128188)
(1746604075221808,128288)
(1746604075224499,128388)
(1746604075227190,128488)
(1746604075229881,128688)
(1746604075232572,128788)
(1746604075235263,168338)
(1746604075292224,53956)
(1746604075295344,53957)
(1746604075298464,53958)
(1746604075301584,53959)
(1746604075304704,53960)
(1746604075307824,53961)
(1746604075310944,53962)
(1746604075314064,53963)
(1746604075317184,53964)
(1746604075320304,53965)
(1746604075323424,53966)
(1746604075326544,53967)
(1746604075329664,53968)
(1746604075332784,53969)
(1746604075335904,53970)
(1746604075339024,53975)
