(1175381927464761,838120)
(1175381927465055,838121)
(1175381927465349,838122)
(1175381927465643,838123)
(1175381927465937,838124)
(1175381927466231,838125)
(1175381927466525,838126)
(1175381927466819,838127)
(1175381927467113,838128)
(1175381927467407,838129)
(1175381927467701,838130)
(1175381927467995,838131)
(1175381927468289,838132)
(1175381927468583,838133)
(1175381927468877,838134)
(1175381927469171,838135)
(1175381927469465,838136)
(1175381927470053,838138)
(1175381927470347,838139)
(1175381927470641,838140)
(1175381927470935,838141)
(1175381927471229,838142)
(1175381927471523,838143)
(1175381927471817,838144)
(1175381927472111,838145)
(1175381927472405,838146)
(1175381927472699,838147)
(1175381927472993,838148)
(1175381927473287,839118)
(1175381927473581,839119)
(1175381927473875,839120)
(1175381927474169,839121)
(1175381927474463,839122)
(1175381927474757,839123)
(1175381927475051,839124)
(1175381927475345,839125)
(1175381927475639,839126)
(1175381927475933,839127)
(1175381927476227,839128)
(1175381927476521,839129)
(1175381927476815,839130)
(1175381927477109,839131)
(1175381927477403,839132)
(1175381927477991,839134)
(1175381927478873,839137)
(1175381927479167,839138)
(1175381927479461,839139)
(1175381927479755,839140)
(1175381927480049,839141)
(1175381927480343,839142)
(1175381927480637,839143)
(1175381927480931,839144)
(1175381927481225,839145)
(1175381927481519,839146)
(1175381927481813,839147)
(1175381927482107,839148)
(1175381927482401,841118)
(1175381927482401,846963)
(1175381927482695,841119)
(1175381927482695,846964)
(1175381927482989,841120)
(1175381927482989,846965)
(1175381927483283,841121)
(1175381927483283,846966)
(1175381927483577,841122)
(1175381927483577,846967)
(1175381927483871,841123)
(1175381927483871,846968)
(1175381927484165,841124)
(1175381927484165,846969)
(1175381927484459,841125)
(1175381927484459,846970)
(1175381927484753,841126)
(1175381927484753,846971)
(1175381927485047,841127)
(1175381927485047,846972)
(1175381927485341,841128)
(1175381927485341,846973)
(1175381927485635,841129)
(1175381927485635,846974)
(1175381927485929,841130)
(1175381927485929,846975)
(1175381927486223,841131)
(1175381927486223,846976)
(1175381927486517,841132)
(1175381927486517,846977)
(1175381927486811,841133)
(1175381927486811,846978)
(1175381927487105,841134)
(1175381927487105,846979)
(1175381927487399,841135)
(1175381927487399,846980)
(1175381927487693,841136)
(1175381927487693,846981)
(1175381927487987,841137)
(1175381927487987,846982)
(1175381927488281,841138)
(1175381927488281,846983)
(1175381927488575,841139)
(1175381927488575,846984)
(1175381927488869,841140)
(1175381927488869,846985)
(1175381927489163,841141)
(1175381927489163,846986)
(1175381927489457,841142)
(1175381927489457,846987)
(1175381927489751,841143)
(1175381927489751,846988)
(1175381927490045,841144)
(1175381927490045,846989)
(1175381927490339,841145)
(1175381927490339,846990)
(1175381927490633,841146)
(1175381927490633,846991)
(1175381927490927,841147)
(1175381927490927,846992)
(1175381927491221,841148)
(1175381927491221,846993)
(1175381927491515,842118)
(1175381927491515,847963)
(1175381927491809,842119)
(1175381927491809,847964)
(1175381927492397,842121)
(1175381927492397,847966)
(1175381927492691,842122)
(1175381927492691,847967)
(1175381927492985,842123)
(1175381927492985,847968)
(1175381927493573,842125)
(1175381927493573,847970)
(1175381927493867,842126)
(1175381927493867,847971)
(1175381927494161,842127)
(1175381927494161,847972)
(1175381927494455,842128)
(1175381927494455,847973)
(1175381927494749,842129)
(1175381927494749,847974)
(1175381927495043,842130)
(1175381927495043,847975)
(1175381927495337,842131)
(1175381927495337,847976)
(1175381927495631,842132)
(1175381927495631,847977)
(1175381927495925,842133)
(1175381927495925,847978)
(1175381927496219,842134)
(1175381927496219,847979)
(1175381927496513,842135)
(1175381927496513,847980)
(1175381927496807,842136)
(1175381927496807,847981)
(1175381927497101,842137)
(1175381927497101,847982)
(1175381927497395,842138)
(1175381927497395,847983)
(1175381927497689,842139)
(1175381927497689,847984)
(1175381927497983,842140)
(1175381927497983,847985)
(1175381927498277,842141)
(1175381927498277,847986)
(1175381927498571,842142)
(1175381927498571,847987)
(1175381927498865,842143)
(1175381927498865,847988)
(1175381927499159,842144)
(1175381927499159,847989)
(1175381927499453,842145)
(1175381927499453,847990)
(1175381927499747,842146)
(1175381927499747,847991)
(1175381927500041,842147)
(1175381927500041,847992)
(1175381927500883,845037)
(1175381927500883,850882)
(1175381927501177,845038)
(1175381927501177,850883)
(1175381927501471,845039)
(1175381927501471,850884)
(1175381927501765,845040)
(1175381927501765,850885)
(1175381927502059,845041)
(1175381927502059,850886)
(1175381927502353,845042)
(1175381927502353,850887)
(1175381927502647,845043)
(1175381927502647,850888)
(1175381927502941,845044)
(1175381927502941,850889)
(1175381927503235,845045)
(1175381927503235,850890)
(1175381927503529,845046)
(1175381927503529,850891)
(1175381927503823,845047)
(1175381927503823,850892)
(1175381927504117,845048)
(1175381927504117,850893)
(1175381927504411,845049)
(1175381927504411,850894)
(1175381927504705,845050)
(1175381927504705,850895)
(1175381927504999,845051)
(1175381927504999,850896)
(1175381927505293,845052)
(1175381927505293,850897)
(1175381927505587,845053)
(1175381927505587,850898)
(1175381927505881,845054)
(1175381927505881,850899)
(1175381927506175,845055)
(1175381927506175,850900)
(1175381927506469,845056)
(1175381927506469,850901)
(1175381927506763,845057)
(1175381927506763,850902)
(1175381927507057,845058)
(1175381927507057,850903)
(1175381927507351,845059)
(1175381927507351,850904)
(1175381927507645,845060)
(1175381927507645,850905)
(1175381927508233,845062)
(1175381927508233,850907)
(1175381927508527,845063)
(1175381927508527,850908)
(1175381927508821,845064)
(1175381927508821,850909)
(1175381927509997,845068)
(1175381927509997,850913)
(1175381927510291,845069)
(1175381927510291,850914)
(1175381927510585,845070)
(1175381927510585,850915)
(1175381927511173,845072)
(1175381927511173,850917)
(1175381927511467,845073)
(1175381927511467,850918)
(1175381927511761,845074)
(1175381927511761,850919)
(1175381927512055,845075)
(1175381927512055,850920)
(1175381927512349,845076)
(1175381927512349,850921)
(1175381927512643,845077)
(1175381927512643,850922)
(1175381927512937,845078)
(1175381927512937,850923)
(1175381927513231,845079)
(1175381927513231,850924)
(1175381927513525,845080)
(1175381927513525,850925)
(1175381927513819,845081)
(1175381927513819,850926)
(1175381927514113,845082)
(1175381927514113,850927)
(1175381927514407,845083)
(1175381927514407,850928)
(1175381927514701,845084)
(1175381927514701,850929)
(1175381927514995,845085)
(1175381927514995,850930)
(1175381927515289,845086)
(1175381927515289,850931)
(1175381927515583,845087)
(1175381927515583,850932)
(1175381927515877,845088)
(1175381927515877,850933)
(1175381927516171,845089)
(1175381927516171,850934)
(1175381927516465,845090)
(1175381927516465,850935)
(1175381927516759,845091)
(1175381927516759,850936)
(1175381927517347,845093)
(1175381927517347,850938)
(1175381927517935,845095)
(1175381927517935,850940)
(1175381927518229,845096)
(1175381927518229,850941)
(1175381927518523,845097)
(1175381927518523,850942)
(1175381927519405,845100)
(1175381927519405,850945)
(1175381927519699,845101)
(1175381927519699,850946)
(1175381927519993,845102)
(1175381927519993,850947)
(1175381927520287,845103)
(1175381927520287,850948)
(1175381927520581,845104)
(1175381927520581,850949)
(1175381927520875,845105)
(1175381927520875,850950)
(1175381927521169,845106)
(1175381927521169,850951)
(1175381927521463,845107)
(1175381927521463,850952)
(1175381927521757,845108)
(1175381927521757,850953)
(1175381927522051,845109)
(1175381927522051,850954)
(1175381927522345,845110)
(1175381927522345,850955)
(1175381927522639,845111)
(1175381927522639,850956)
(1175381927523227,845113)
(1175381927523227,850958)
(1175381927523521,845114)
(1175381927523521,850959)
(1175381927523815,845115)
(1175381927523815,850960)
(1175381927524109,845116)
(1175381927524109,850961)
(1175381927524403,845117)
(1175381927524403,850962)
(1175381927524697,845118)
(1175381927524697,850963)
(1175381927524991,845119)
(1175381927524991,850964)
(1175381927525579,845121)
(1175381927525579,850966)
(1175381927525873,845122)
(1175381927525873,850967)
(1175381927526461,845124)
(1175381927526461,850969)
(1175381927526755,845125)
(1175381927526755,850970)
(1175381927527049,845126)
(1175381927527049,850971)
(1175381927527343,845127)
(1175381927527343,850972)
(1175381927527637,845128)
(1175381927527637,850973)
(1175381927527931,845129)
(1175381927527931,850974)
(1175381927528225,845130)
(1175381927528225,850975)
(1175381927529107,845133)
(1175381927529107,850978)
(1175381927529401,845134)
(1175381927529401,850979)
(1175381927529695,845135)
(1175381927529695,850980)
(1175381927530283,845137)
(1175381927530283,850982)
(1175381927530577,845138)
(1175381927530577,850983)
(1175381927530871,845139)
(1175381927530871,850984)
(1175381927531165,845140)
(1175381927531165,850985)
(1175381927531459,845141)
(1175381927531459,850986)
(1175381927531753,845142)
(1175381927531753,850987)
(1175381927532047,845143)
(1175381927532047,850988)
(1175381927532341,845144)
(1175381927532341,850989)
(1175381927532635,845145)
(1175381927532635,850990)
(1175381927532929,845146)
(1175381927532929,850991)
(1175381927533223,845147)
(1175381927533223,850992)
(1175381927533811,851855)
(1175381927534105,851856)
(1175381927534399,851857)
