(1653602961725067,196614)
(1653602961729805,138501)
(1653602961734543,395396)
(1653602961739281,231912)
(1653602961744019,197578)
(1653602961748757,196619)
(1653602961753495,197463)
(1653617139994547,224444)
(1653617139995093,444420)
(1653620960182918,108870)
(1653624933354167,55004)
(1653643382832501,428729)
(1653643382835239,428730)
(1653643382837977,429729)
(1653643382840715,429731)
(1653693530933778,66020)
(1653739323548701,216890)
(1653739323564701,298299)
(1653739323573701,223086)
(1653829097947089,13999)
(1653829097959234,91777)
(1653868394796215,134296)
(1653868394798542,134297)
(1653868394800869,135289)
(1653868394803196,135290)
(1653868394805523,135291)
(1653868394807850,135292)
(1653868394810177,135293)
(1653868394812504,135294)
(1653868394814831,135295)
(1653868394817158,135297)
(1653868394819485,136289)
(1653868394821812,136290)
(1653868394824139,136291)
(1653868394840428,137289)
(1653868394842755,137290)
(1653868394845082,137291)
(1653868394861371,138289)
(1653868394863698,138290)
(1653868394866025,138291)
(1653868395011978,131351)
(1653868395039517,151902)
(1653868395041844,151904)
(1653868395044171,151905)
(1653868395048825,152901)
(1653868395051152,152902)
(1653868395053479,152903)
(1653868395055806,152905)
(1653868395058133,152906)
(1653868395060460,153901)
(1653868395062787,153902)
(1653868395065114,153903)
(1653868395067441,153905)
(1653868395069768,153906)
(1653868395072095,154902)
(1653868395074422,154903)
(1653868395076749,154904)
(1653868395079076,154905)
(1653868395081403,155902)
(1653868395083730,155903)
(1653868395086057,155904)
(1653868395088384,155905)
(1653868395090711,155906)
(1653868395093038,156901)
(1653868395095365,156902)
(1653868395097692,156903)
(1653868395100019,156904)
(1653868395102346,156905)
(1653868395104673,156906)
(1653868395107000,157901)
(1653868395109327,157902)
(1653868395111654,157903)
(1653868395113981,157904)
(1653868395116308,157905)
(1653868395118635,157906)
(1653868395120962,158903)
(1653868395123289,158904)
(1653868395125616,158905)
(1653868395127943,158906)
(1653868395130270,159903)
(1653868395217117,631110)
(1653868395219307,631111)
(1653868395221497,631113)
(1653868395223687,631115)
(1653868395225877,632110)
(1653868395228067,632112)
(1653868395230257,632113)
(1653868395232447,632114)
(1653868395234637,632116)
(1653868395236827,632117)
(1653868395239017,632118)
(1653868395241207,632119)
(1653868395243397,633110)
(1653868395245587,633111)
(1653868395247777,633112)
(1653868395249967,633113)
(1653868395252157,633114)
(1653868395254347,633115)
(1653868395256537,633116)
(1653868395258727,633117)
(1653868395260917,633118)
(1653868395263107,634110)
(1653868395267487,634112)
(1653868395269677,634114)
(1653868395271867,634115)
(1653868395274057,634116)
(1653868395276247,634117)
(1653868395278437,634118)
(1653868395280627,634119)
(1653868395282817,635110)
(1653868395285007,635111)
(1653868395287197,635113)
(1653868395289387,635114)
(1653868395291577,635115)
(1653868395293767,635116)
(1653868395295957,635117)
(1653868395298147,636110)
(1653868395300337,636112)
(1653868395302527,636113)
(1653868395304717,636114)
(1653868395306907,636115)
(1653868395309097,636116)
(1653868395311287,636118)
(1653868395313477,637111)
(1653868395315667,637112)
(1653868395317857,637113)
(1653868395320047,637114)
(1653868395322237,637115)
(1653868395324427,637116)
(1653868395326617,637117)
(1653868395328807,637118)
(1653868395330997,638110)
(1653868395333187,638111)
(1653868395335377,638112)
(1653868395337567,638114)
(1653868395339757,638115)
(1653868395341947,638116)
(1653868395344137,638117)
(1653868395346327,638118)
(1653875933854613,699958)
(1653888677978567,94138)
(1653894917093705,41166)
(1653894917096393,41177)
(1653894917099081,41440)
(1653894917101769,41484)
(1653894917104457,41488)
(1653894917107145,41711)
(1653894917729296,335332)
(1653894917731732,338332)
(1653939969843054,680725)
(1653939969851820,681724)
(1653939969860586,682723)
(1653939969869352,683722)
(1653939969878118,698737)
(1653939969886884,699736)
(1653939969895650,701734)
(1653939969921415,602765)
(1653939969924701,602766)
(1653939969927987,602767)
(1653939969931273,602768)
(1653939969934559,602769)
(1653939969937845,602770)
(1653939969941131,602771)
(1653939969944417,602772)
(1653939969947703,602773)
(1653939969950989,602774)
(1653939969954275,603737)
(1653939969957561,603738)
(1653939969960847,603739)
(1653939969964133,603740)
(1653939969967419,603741)
(1653942640103139,105291)
