(1314542725965503,169510)
(1314542725969481,169511)
(1314542725973459,169512)
(1314542725977437,169513)
(1314542725981415,169515)
(1314542725985393,169516)
(1314542725989371,169517)
(1314542725993349,169518)
(1314542725997327,169519)
(1314542726032601,169520)
(1314542726033147,169521)
(1314542726037125,169522)
(1314542726041103,169523)
(1314542726045081,169524)
(1314542726049059,169525)
(1314542726053037,169526)
(1314542726057015,169527)
(1314542726060993,169528)
(1314542726064971,169529)
(1314542726068949,169530)
(1314542726072927,169531)
(1314582194732421,103364)
(1314582194740421,102595)
(1314582194745421,102649)
(1314582194750421,102696)
(1314659638420273,284212)
(1314659638420819,730019)
(1314659638423199,465927)
(1314659638425579,534200)
(1314659638427959,629257)
(1314659638430339,261778)
(1314659638432719,385869)
(1314659638435099,654359)
(1314659638437479,542767)
(1314659638439859,655450)
(1314659638442239,320822)
(1314659638444619,378238)
(1314659638446999,191983)
(1314659638449379,336591)
(1314659638451759,398801)
(1314659638454139,310613)
(1314659638458899,643599)
(1314659638461279,558299)
(1314659638463659,327424)
(1314659638466039,354734)
(1314659638468419,570596)
(1314659638470799,344305)
(1314659638473179,662348)
(1314659638475559,552140)
(1314659638477939,216971)
(1314659638480319,590415)
(1314659638482699,442382)
(1314659638485079,634255)
(1314659638487459,691186)
(1314659638489839,165834)
(1314659638492219,485914)
(1314659638494599,449346)
(1314659638496979,647615)
(1314659638499359,446821)
(1314659638501739,718388)
(1314659638504119,250709)
(1314659638506499,350680)
(1314659638508879,229657)
(1314659638511259,687356)
(1314659638513639,413389)
(1314659638516019,273386)
(1314659638520779,689922)
(1314659638523159,405812)
(1314659638525539,407961)
(1314659638527919,360669)
(1314659638530299,380949)
(1314659638532679,658705)
(1314659638535059,357973)
(1314659638675273,299435)
(1314659638675819,298944)
(1314659638678068,270328)
(1314659638680317,258786)
(1314659638682566,284537)
(1314659638684815,266741)
(1314659638687064,297881)
(1314659638689313,297758)
(1314659638691562,299746)
(1314659638693811,250384)
(1314659638696060,254511)
(1314659638698309,272307)
(1314659638700558,278657)
(1314659638702807,274280)
(1314659638705056,298779)
(1314659638707305,275606)
(1314659638709554,290386)
(1314659638711803,290756)
(1314659638714052,297376)
(1314659638716301,273994)
(1314659639331273,227672)
(1314659639331819,227980)
(1314659639334199,224882)
(1314659639336579,233950)
(1314659639338959,247731)
(1314659639341339,224858)
(1314659639343719,212280)
(1314659639346099,203171)
(1314659639348479,220786)
(1314659639350859,220234)
(1314659639382273,292943)
(1314659639382819,272349)
(1314659639385199,259674)
(1314659639387579,264353)
(1314659639389959,292308)
(1314659639392339,254496)
(1314659639394719,259824)
(1314659639397099,262885)
(1314659639399479,269492)
(1314659639401859,286234)
(1314659639433273,336229)
(1314659639433819,317189)
(1314659639436330,301828)
(1314659639438841,302966)
(1314659639441352,339397)
(1314659639443863,328971)
(1314659639446374,337947)
(1314659639448885,331381)
(1314659639451396,319847)
(1314659639453907,328207)
(1314659639485273,384737)
(1314659639485819,353710)
(1314659639488068,369736)
(1314659639490317,366806)
(1314659639492566,375854)
(1314659639494815,381672)
(1314659639497064,372328)
(1314659639499313,381608)
(1314659639501562,357891)
(1314659639503811,353541)
(1314659639534273,217649)
(1314659639534819,225808)
(1314659639537068,209614)
(1314659639539317,223911)
(1314659639541566,201581)
(1314659639543815,242201)
(1314659639546064,235190)
(1314659639548313,215608)
(1314659639550562,228658)
(1314659639552811,200608)
(1314665598649777,734088)
(1314665598653777,737126)
(1314665598657777,737125)
(1314665598661777,737110)
(1314665598665777,737108)
(1314665598669777,737096)
(1314665598673777,737091)
(1314665598677777,737090)
(1314665598681777,737089)
(1314665598685777,737088)
(1314665598689777,737086)
(1314665598693777,737085)
(1314665598697777,737084)
(1314665598705777,736678)
(1314665598709777,736672)
(1314665598713777,736670)
(1314665598717777,736669)
(1314665598721777,736668)
(1314665598725777,736657)
(1314665598729777,736656)
(1314665598733777,736652)
(1314665598737777,736651)
(1314665598741777,736650)
(1314665598745777,736649)
(1314665598749777,736639)
(1314665598753777,736638)
(1314665598758777,736561)
(1314665598762777,736559)
(1314665598766777,736558)
(1314665598770777,736556)
(1314665598782777,736554)
(1314665598786777,736552)
(1314665598790777,736551)
(1314665598794777,736550)
(1314665598798777,736549)
(1314665598828777,736548)
(1314665598832777,736547)
(1314665598836777,736542)
(1314665598840777,736541)
