(1903746863844964,706044)
(1903795160957028,813099)
(1903808989378338,824029)
(1903831229197461,321776)
(1903840617476715,668016)
(1903840617480686,668017)
(1903840617484657,668018)
(1903840617488628,668019)
(1903840617492599,668020)
(1903840617496570,668021)
(1903840624835677,156544)
(1903840624840677,46028)
(1903848949327640,365880)
(1903848949332640,260569)
(1903848949333762,260568)
(1903848949336743,260567)
(1903848949339724,260566)
(1903848949342705,260565)
(1903848949345686,260564)
(1903848949348667,260571)
(1903848949351648,260572)
(1903848949354629,260573)
(1903848949357610,260574)
(1903864748102541,799230)
(1903864748115541,799235)
(1903865197851367,535233)
(1903865197851913,566089)
(1903865197854747,595156)
(1903865197857581,556163)
(1903865197860415,520185)
(1903865197863249,527434)
(1903865197866083,515875)
(1903865197868917,530905)
(1903865197871751,599691)
(1903865197874585,575937)
(1903865197907367,660355)
(1903865197907913,643906)
(1903865197910318,658789)
(1903865197912723,612811)
(1903865197915128,646179)
(1903865197917533,690486)
(1903865197919938,608991)
(1903865197922343,657848)
(1903865197924748,627195)
(1903865197927153,614873)
(1903865197957367,736569)
(1903865197957913,703536)
(1903880931284056,601855)
(1903880931284602,601863)
(1903880931286721,601947)
(1903880931290959,603115)
(1903880931293078,603201)
(1903880931295197,603204)
(1903880931297316,603215)
(1903880931299435,603217)
(1903880931301554,603323)
(1903880931303673,603456)
(1903880931305792,603505)
(1903880931307911,603515)
(1903880931310030,603517)
(1903882255941734,265202)
(1903892517368961,187387)
(1903892517371271,204404)
(1903892517373581,221441)
(1903892517375891,234394)
(1903892517378201,259279)
(1903892517380511,261391)
(1903892517382821,263243)
(1903892517385131,330063)
(1903892517387441,502110)
(1903892517389751,648846)
(1903948072563481,595349)
(1903948072564027,519830)
(1903948072567290,566629)
(1903948072570553,276898)
(1903948072573816,84621)
(1903948072577079,256476)
(1903948072580342,191942)
(1903948072583605,120203)
(1903948072586868,544315)
(1903948072590131,261757)
(1903948072593394,240531)
(1903948072596657,590509)
(1903948072599920,40231)
(1903948072603183,657960)
(1903948072606446,129264)
(1903948072609709,427833)
(1903948072612972,109678)
(1903948072616235,570509)
(1903948072619498,748759)
(1903948072622761,148187)
(1903948072629287,494579)
(1903948072632550,209584)
(1903948072635813,503063)
(1903948072639076,521646)
(1903948072642339,303803)
(1903948072645602,579046)
(1903948072648865,475243)
(1903948072652128,489693)
(1903948072655391,726136)
(1903948072658654,332685)
(1903948072661917,707091)
(1903948072665180,499815)
(1903948072668443,75545)
(1903948072671706,472433)
(1903948072674969,104844)
(1903948072678232,578120)
(1903948072681495,620970)
(1903948072684758,214154)
(1903948072688021,632595)
(1903948072691284,598682)
(1903948072694547,230490)
