(1425781372428843,821579)
(1425781372429137,821580)
(1425781372429431,821581)
(1425781372429725,821582)
(1425781372430019,821583)
(1425781372430313,821584)
(1425781372430607,821585)
(1425781372430901,821586)
(1425781372431195,821587)
(1425781372431489,821588)
(1425781372431783,821589)
(1425781372432077,821590)
(1425781372432371,821591)
(1425781372432665,821592)
(1425781372432959,821593)
(1425781372433253,821594)
(1425781372433547,821595)
(1425781372433841,821596)
(1425781372434135,821597)
(1425781372434429,821598)
(1425781372434723,821599)
(1425781372435017,821600)
(1425781372435311,821601)
(1425781372435605,821602)
(1425781372435899,821603)
(1425781372436193,821604)
(1425781372438839,821613)
(1425781372439427,821615)
(1425781372440309,821618)
(1425781372440603,821619)
(1425781372440897,821620)
(1425781372441191,821621)
(1425781372441485,821622)
(1425781372442073,821624)
(1425781372442367,821625)
(1425781372442661,821626)
(1425781372442955,821627)
(1425781372443249,821628)
(1425781372443543,821629)
(1425781372444131,821631)
(1425781372444425,821632)
(1425781372444719,821633)
(1425781372445013,821634)
(1425781372445601,821636)
(1425781372446483,821639)
(1425781372447071,821641)
(1425781372448835,821647)
(1425781372449129,821648)
(1425781372450011,821651)
(1425781372450305,821652)
(1425781372450599,821653)
(1425781372450893,821654)
(1425781372451187,821655)
(1425781372451481,821656)
(1425781372451775,821657)
(1425781372452069,821658)
(1425781372452363,821659)
(1425781372452657,821660)
(1425781372452951,821661)
(1425781372453245,821662)
(1425781372453539,821663)
(1425781372453833,821664)
(1425781372454127,821665)
(1425781372454421,821666)
(1425781372454715,821667)
(1425781372455009,821668)
(1425781372455303,821669)
(1425781372455597,821670)
(1425781372455891,821671)
(1425781372456185,821672)
(1425781372456479,821673)
(1425781372456773,821674)
(1425781372457067,821675)
(1425781372457361,821676)
(1425781372457655,821677)
(1425781372457949,821678)
(1425781372458243,821679)
(1425781372458537,821680)
(1425781372458831,821681)
(1425781372459125,821682)
(1425781372459419,821683)
(1425781372459713,821684)
(1425781372460007,821685)
(1425781372460301,821686)
(1425781372460595,821687)
(1425781372460889,821688)
(1425781372461183,821689)
(1425781372461477,821690)
(1425781372461771,821691)
(1425781372462065,821692)
(1425781372462359,821693)
(1425781372462653,821694)
(1425781372462947,821695)
(1425781372463241,821696)
(1425781372463535,821697)
(1425781372463829,821698)
(1425781372464123,821699)
(1425781372464417,821700)
(1425781372464711,821701)
(1425781372465887,821705)
(1425781372466475,821707)
(1425781372466769,821708)
(1425781372467357,821710)
(1425781372469121,821716)
(1425781372469415,821717)
(1425781372469709,821718)
(1425781372471767,821725)
(1425781372472061,821726)
(1425781372472943,821729)
(1425781372475001,821736)
(1425781372476471,821741)
(1425957655786155,711928)
(1425957655786701,711930)
(1425957655789249,711933)
(1425957655791797,711939)
(1425995183627557,511759)
(1425995183630677,511760)
(1425995183633797,511761)
(1425995183636917,511762)
(1425995183640037,511763)
(1425995183643157,511764)
(1425995183646277,511765)
(1425995183820135,337621)
(1425995183830135,742368)
(1426190385277433,74335)
(1426190385286433,74339)
(1426190385295433,75332)
(1426190385295979,75334)
(1426190385300815,75336)
(1426190385305651,75338)
(1426190385310487,78331)
(1426190385315323,78336)
(1426190385320159,78339)
(1426192432038484,520312)
(1426335712604837,817652)
(1426335712630307,817653)
(1426335712655777,817654)
(1426476872032048,429851)
(1426476872032594,429852)
(1426476872042048,514005)
(1426476872044238,515004)
(1426476872046428,515005)
(1426535775905561,70661)
(1426535775919936,71661)
(1426591690812686,380127)
(1426591690815150,380130)
(1426591690817614,380131)
(1426591690820078,380132)
(1426598352970262,270194)
(1426598352970808,270193)
(1426598352973070,654362)
(1426601942935129,311189)
(1426601942940537,555634)
(1426601942945945,281666)
(1426601943082543,127821)
(1426601943094543,191886)
(1426601943106543,137650)
(1426655483112254,509879)
(1426655483112800,509889)
(1426655483117779,509899)
(1426655483122758,509909)
(1426655483127737,509929)
(1426655483132716,509939)
(1426655483137695,509949)
(1426655483142674,509959)
(1426655483147653,509969)
(1426655483152632,509979)
(1426655483157611,509989)
(1426735918799392,380796)
(1426735918799938,590316)
(1426809600517985,196056)
(1426809600521956,196057)
(1426809600525927,196058)
(1426809600529898,196059)
(1426809600533869,196060)
(1426809600537840,196061)
(1426809600541811,197056)
(1426809600545782,197057)
(1426809600549753,197058)
(1426809600553724,197059)
(1426809600557695,197060)
(1426809600561666,197061)
(1426809600565637,198056)
(1426809600569608,198057)
(1426809600573579,198058)
(1426809600577550,198059)
(1426809600581521,198060)
(1426809600585492,198061)
(1426809600589463,199058)
(1426809600593434,199059)
(1426809600597405,199060)
(1426809600601376,199061)
(1426809600653605,660028)
(1426809600657713,661028)
(1426809600661821,662026)
(1426809600665929,662027)
(1426809600670037,662028)
(1426809600674145,662029)
(1426809600678253,662030)
(1426809600682361,663028)
(1426809600686469,664028)
(1426809600690577,665028)
(1426809600716687,665034)
(1426809600721206,665043)
